t_s,status,latency_ms,note
266.537,200,201.78,
266.745,200,207.71,
266.954,200,209.01,
267.164,200,210.02,
267.382,200,217.97,
267.61,200,227.82,
267.812,200,202.46,
267.997,200,184.76,data-service respondió con error
268.213,200,215.9,
268.424,200,211.5,
268.638,200,213.67,
268.847,200,208.86,
269.056,200,208.74,
269.243,200,187.28,data-service respondió con error
269.449,200,206.02,
269.664,200,214.71,
269.87,200,206.67,
270.085,200,214.96,
270.302,200,216.95,
270.529,200,226.25,
270.75,200,221.25,
270.959,200,208.93,
271.141,200,182.38,data-service respondió con error
271.352,200,210.38,
271.656,200,304.65,
271.878,200,221.56,
272.09,200,212.14,
272.303,200,212.75,
272.547,200,244.19,
272.768,200,220.97,
272.977,200,208.85,
273.191,200,214.34,
273.402,200,211.0,
273.593,200,191.04,data-service respondió con error
273.801,200,207.63,
274.03,200,229.12,
274.214,200,183.67,data-service respondió con error
274.424,200,210.11,
274.635,200,210.95,
274.841,200,206.39,
275.044,200,202.92,
275.232,200,188.04,data-service respondió con error
275.445,200,212.58,
275.664,200,219.62,
275.874,200,209.33,
276.086,200,211.69,
276.302,200,216.0,
276.485,200,183.66,data-service respondió con error
276.704,200,218.84,
276.906,200,201.5,data-service respondió con error
277.11,200,204.25,
277.433,200,323.22,
277.941,200,508.29,
278.435,200,493.72,
278.658,200,222.72,
278.873,200,214.86,
279.099,200,226.5,
279.306,200,206.81,
279.515,200,208.66,
279.737,200,222.12,
279.963,200,226.44,
280.209,200,245.52,
280.428,200,218.78,
280.634,200,205.78,
280.85,200,216.7,
281.061,200,210.36,
281.279,200,218.43,
281.485,200,205.69,
281.695,200,209.7,
281.908,200,213.79,
282.129,200,220.3,
282.435,200,306.26,
282.64,200,204.87,
282.847,200,207.04,
283.065,200,218.36,
283.275,200,209.62,
283.479,200,204.28,
283.668,200,188.88,data-service respondió con error
283.893,200,224.74,
284.116,200,223.33,
284.307,200,191.27,data-service respondió con error
284.533,200,225.47,
284.755,200,222.13,
284.976,200,220.81,
285.189,200,212.87,
285.392,200,202.7,
285.577,200,184.94,data-service respondió con error
285.795,200,218.84,
285.997,200,201.8,
286.212,200,214.66,
286.415,200,202.98,
286.627,200,212.41,
286.839,200,212.16,
287.047,200,207.33,
287.265,200,217.89,
287.471,200,206.54,
287.684,200,212.89,
287.899,200,214.49,
288.118,200,219.64,
288.328,200,209.46,
288.537,200,208.83,
288.759,200,222.54,
288.983,200,223.81,
289.202,200,218.6,
289.39,200,188.29,data-service respondió con error
289.576,200,185.91,data-service respondió con error
289.805,200,229.33,
289.984,200,179.11,data-service respondió con error
290.205,200,220.19,
290.409,200,204.62,
290.634,200,225.05,
290.863,200,228.72,
291.048,200,185.06,data-service respondió con error
291.272,200,223.73,
291.478,200,205.92,
291.685,200,207.34,
291.91,200,224.74,
292.118,200,207.79,
292.535,200,417.41,
292.806,200,271.02,
293.248,200,442.15,
293.476,200,227.09,
293.688,200,212.74,
293.906,200,217.59,
294.126,200,220.25,
294.334,200,208.13,
294.615,200,280.98,
294.854,200,238.37,data-service respondió con error
295.109,200,255.12,
295.325,200,216.54,
295.542,200,216.3,
295.765,200,223.62,
295.978,200,212.8,
296.209,200,230.41,
296.417,200,208.72,
296.625,200,207.67,
296.839,200,213.55,
297.045,200,206.53,
297.263,200,217.65,
297.495,200,232.2,
297.704,200,209.18,
297.919,200,214.43,
298.134,200,214.93,
298.337,200,203.3,
298.545,200,207.95,
298.757,200,211.94,
298.966,200,209.14,
299.177,200,211.15,
299.389,200,211.63,
299.598,200,208.91,
299.815,200,217.06,
300.025,200,210.4,
300.243,200,217.41,
300.449,200,205.93,
300.659,200,210.04,
300.896,200,237.01,
301.1,200,204.63,
301.315,200,214.82,
301.521,200,205.82,
301.768,200,247.35,data-service respondió con error
301.984,200,215.59,
302.203,200,219.05,
302.431,200,227.6,
302.647,200,215.83,
302.857,200,210.46,
303.077,200,219.54,
303.309,200,232.42,
303.521,200,212.33,
303.739,200,217.68,
303.958,200,218.8,
304.181,200,222.69,
304.411,200,230.45,
304.628,200,216.52,
304.841,200,213.65,
305.05,200,208.98,
305.265,200,214.46,
305.478,200,212.99,
305.687,200,208.86,
305.907,200,220.06,
306.09,200,183.18,data-service respondió con error
306.304,200,214.33,
306.519,200,214.69,
306.701,200,182.0,data-service respondió con error
306.919,200,218.19,
307.103,200,183.63,data-service respondió con error
307.332,200,229.1,
307.623,200,290.61,
307.848,200,225.58,
308.061,200,212.85,
308.278,200,216.62,
308.486,200,208.38,
308.701,200,214.79,
308.952,200,250.61,
309.22,200,268.63,
309.441,200,220.52,
309.622,200,181.49,data-service respondió con error
309.845,200,222.65,
310.053,200,208.39,
310.264,200,210.38,
310.478,200,213.94,
310.686,200,208.06,
310.931,200,245.46,
311.147,200,215.54,
311.356,200,209.27,
311.571,200,215.04,
311.782,200,210.59,
311.998,200,216.52,
312.214,200,216.06,
312.421,200,206.52,
312.629,200,208.43,
312.844,200,215.1,
313.058,200,213.83,
313.256,200,198.12,data-service respondió con error
313.47,200,213.35,
313.685,200,215.14,
313.885,200,199.69,data-service respondió con error
314.135,200,250.37,
314.374,200,238.72,
314.592,200,218.35,
314.81,200,217.57,
315.029,200,219.46,
315.237,200,207.32,
315.45,200,213.32,
315.659,200,208.69,
315.88,200,220.96,
316.071,200,191.25,data-service respondió con error
316.28,200,209.23,
316.498,200,217.95,
316.709,200,211.18,
316.926,200,216.73,
317.134,200,208.01,
317.358,200,223.68,
317.622,200,264.17,
317.833,200,210.82,
318.06,200,227.42,
318.29,200,229.63,
318.522,200,232.37,
318.757,200,234.35,
318.972,200,214.95,
319.229,200,257.66,
319.46,200,231.05,
319.673,200,212.44,
319.891,200,218.43,
320.103,200,212.06,
320.343,200,239.87,
320.694,200,351.03,
320.908,200,213.81,data-service respondió con error
321.119,200,211.12,data-service respondió con error
321.34,200,220.91,
321.527,200,186.48,data-service respondió con error
321.741,200,214.48,
321.959,200,218.03,
322.187,200,227.4,
322.596,200,409.13,
322.898,200,302.17,
323.309,200,410.68,
323.543,200,234.23,
323.753,200,209.85,
323.974,200,221.47,
324.167,200,192.54,data-service respondió con error
324.383,200,215.72,
324.613,200,230.68,
324.823,200,209.73,
325.053,200,229.83,
325.275,200,222.36,
325.488,200,212.99,
325.705,200,217.26,
325.92,200,214.81,
326.137,200,216.39,
326.358,200,221.6,
326.568,200,210.09,
326.783,200,214.31,
326.989,200,206.09,
327.207,200,218.37,
327.417,200,209.71,
327.632,200,215.46,
327.846,200,213.2,
328.059,200,212.89,
328.318,200,259.42,
328.529,200,211.03,
328.742,200,212.51,
328.95,200,208.65,
329.159,200,208.44,
329.372,200,213.75,
329.597,200,224.15,
329.815,200,218.48,
330.025,200,209.73,
