t_s,status,latency_ms,note
308.419,200,746.02,data-service respondió con error
309.207,200,788.36,
309.989,200,781.58,
310.705,200,715.75,data-service respondió con error
311.456,200,751.54,
312.204,200,747.17,
312.954,200,750.0,
313.706,200,752.8,
314.46,200,753.47,data-service respondió con error
315.182,200,722.52,data-service respondió con error
315.943,200,760.11,
316.662,200,719.44,data-service respondió con error
317.408,200,745.53,
318.155,200,747.01,
318.878,200,723.42,data-service respondió con error
319.614,200,735.77,
320.333,200,719.19,
321.089,200,755.53,
321.822,200,732.96,data-service respondió con error
322.732,200,910.25,
323.473,200,741.22,data-service respondió con error
324.222,200,749.24,
324.996,200,773.38,
325.685,200,689.32,data-service respondió con error
326.448,200,762.92,
327.135,200,687.07,data-service respondió con error
327.877,200,742.32,
328.622,200,745.11,
329.348,200,725.97,data-service respondió con error
330.101,200,752.53,
330.849,200,748.09,
331.594,200,745.06,
332.343,200,748.64,
333.087,200,744.31,
333.838,200,750.62,
334.614,200,776.22,
335.389,200,775.15,data-service respondió con error
336.146,200,756.69,
336.896,200,750.17,
337.657,200,760.41,data-service respondió con error
338.476,200,819.87,
339.18,200,703.76,data-service respondió con error
339.882,200,701.94,data-service respondió con error
340.606,200,723.93,data-service respondió con error
341.352,200,745.39,
342.121,200,769.47,
342.871,200,749.52,
343.611,200,740.63,
344.339,200,727.62,data-service respondió con error
345.1,200,761.27,
345.881,200,780.83,
346.642,200,760.68,
347.363,200,720.67,data-service respondió con error
348.08,200,717.18,data-service respondió con error
348.797,200,717.31,data-service respondió con error
349.55,200,752.96,
350.27,200,719.93,data-service respondió con error
351.029,200,759.4,
351.797,200,767.54,
352.737,200,940.22,
353.464,200,726.73,data-service respondió con error
354.207,200,743.47,
354.961,200,753.7,
355.704,200,743.06,
356.464,200,759.83,
357.208,200,743.48,
357.952,200,744.65,
358.698,200,745.52,
359.459,200,761.64,
360.183,200,723.54,data-service respondió con error
360.92,200,737.47,data-service respondió con error
361.676,200,755.32,
362.423,200,747.04,
363.171,200,748.27,
363.931,200,760.25,
364.7,200,768.99,
365.502,200,801.96,
366.254,200,751.51,
367.025,200,770.79,
367.784,200,759.41,
368.528,200,743.6,
369.29,200,762.66,
370.04,200,749.53,
370.769,200,728.94,data-service respondió con error
371.526,200,756.94,
372.274,200,747.8,
372.994,200,720.44,data-service respondió con error
373.705,200,710.41,
374.475,200,770.36,
375.227,200,751.87,
375.955,200,727.61,data-service respondió con error
376.679,200,724.62,data-service respondió con error
377.427,200,748.2,data-service respondió con error
378.178,200,750.35,
378.893,200,715.42,data-service respondió con error
379.659,200,765.74,
380.408,200,749.48,
381.164,200,755.35,
381.98,200,816.58,
382.78,200,799.3,
383.535,200,755.68,
384.305,200,769.18,
385.068,200,763.35,
385.788,200,719.87,data-service respondió con error
386.544,200,755.59,
387.264,200,720.35,data-service respondió con error
388.006,200,741.69,data-service respondió con error
388.721,200,715.38,data-service respondió con error
389.454,200,732.93,data-service respondió con error
390.216,200,761.64,
390.944,200,728.4,data-service respondió con error
391.691,200,746.76,
392.436,200,745.07,
393.156,200,720.46,data-service respondió con error
393.902,200,745.86,
394.64,200,737.82,data-service respondió con error
395.355,200,714.73,
396.161,200,806.41,
396.881,200,719.66,data-service respondió con error
397.675,200,793.94,data-service respondió con error
398.474,200,799.15,
399.234,200,759.68,
399.967,200,733.01,data-service respondió con error
400.719,200,752.04,
401.473,200,753.76,
402.212,200,739.31,
402.955,200,742.85,
403.7,200,745.28,
404.468,200,768.13,
405.219,200,750.29,
405.944,200,725.7,data-service respondió con error
406.69,200,745.71,
407.437,200,747.01,
408.187,200,750.14,
408.951,200,763.68,
409.725,200,774.4,
410.465,200,740.05,
411.215,200,749.35,
412.012,200,797.41,
412.776,200,763.62,
413.55,200,774.0,
414.31,200,759.98,
415.074,200,764.06,
415.815,200,740.68,
416.564,200,748.77,
417.31,200,746.94,
418.066,200,755.22,
418.807,200,741.69,
419.584,200,776.81,
420.326,200,741.84,
421.075,200,749.21,
421.793,200,717.57,data-service respondió con error
422.553,200,760.1,
423.303,200,749.48,
424.061,200,758.86,
424.827,200,766.07,
425.57,200,742.47,data-service respondió con error
426.376,200,806.22,
427.127,200,750.35,
427.955,200,828.83,data-service respondió con error
428.758,200,802.64,
429.483,200,725.09,data-service respondió con error
430.247,200,763.44,
430.996,200,749.3,
431.755,200,758.5,
432.476,200,721.39,data-service respondió con error
433.225,200,749.52,
433.987,200,761.27,
434.741,200,754.11,
435.489,200,748.11,
436.242,200,752.84,
436.988,200,745.92,
437.709,200,721.47,data-service respondió con error
438.454,200,745.09,
439.176,200,721.52,data-service respondió con error
439.957,200,781.11,
440.717,200,760.4,
441.438,200,720.95,data-service respondió con error
442.189,200,750.92,
443.009,200,819.27,data-service respondió con error
443.755,200,745.97,
444.484,200,728.9,
445.263,200,779.67,
446.04,200,776.33,
446.767,200,727.16,data-service respondió con error
447.493,200,726.25,data-service respondió con error
448.245,200,752.27,
448.997,200,751.09,
449.774,200,777.36,
450.497,200,723.03,data-service respondió con error
451.264,200,767.02,
452.021,200,756.94,
452.769,200,747.96,
453.524,200,754.6,
454.282,200,758.25,
455.03,200,748.42,
455.754,200,724.2,data-service respondió con error
456.541,200,786.69,data-service respondió con error
457.292,200,750.78,
458.087,200,795.33,
458.841,200,753.99,
459.607,200,766.03,
460.325,200,717.19,data-service respondió con error
461.078,200,753.67,
461.866,200,787.64,
462.637,200,770.94,
463.359,200,721.7,
464.149,200,790.82,
464.931,200,781.24,
465.676,200,745.31,
466.429,200,753.0,
467.18,200,750.81,
467.934,200,754.54,
468.693,200,758.98,
469.463,200,769.85,
470.217,200,753.2,
470.975,200,758.51,
471.739,200,763.96,
472.785,200,1046.28,
473.644,200,858.2,
474.392,200,748.8,
475.147,200,754.69,
475.895,200,747.79,
476.642,200,747.3,
477.388,200,745.34,
478.139,200,751.11,
478.883,200,744.01,
479.645,200,761.85,
480.434,200,789.68,
